,G,3PAr,FTr,TOV_pct_,OWS,DBPM,OWS_p_48,DWS_p_48,Year_3PAr,Reb_p_Vers,Defense,Val_p_Shot,_pct_Min,RAW_Contrib,Tm_Sum,Reb_p_Vers_1,Defense_1,MPG,Tm_Sum_1,Tm_Adj_1,Tm_DRtg,OStdErr,Dcontrib_1,Production,ProddashGm,True_Salary,Adjusted_Production,Yrs_Experience,Playoffs
745,75,0.021,0.363,13.6,4.2,-1.0,0.106,0.039,0.031,-0.18,-0.24,0.12,0.48,0.83,5.23,0.1,0.1,-0.1,4.0,-0.7,-0.9,1.4,-0.5,6700000.0,7200000.0,5900000.0,7100000.0,5.0,0
746,82,0.0,0.34700000000000003,21.6,-1.4,-0.7,-0.036000000000000004,0.034,0.031,-2.5,-0.8,-0.3,0.47,-1.96,1.82,-0.3,-0.2,-0.3,2.3,-0.1,-2.1,1.4,-0.4,-4900000.0,-4900000.0,600000.0,0.0,0.0,0
747,69,0.016,0.172,18.1,-2.0,-1.6,-0.052000000000000005,0.015,0.031,-0.75,-1.03,-0.09,0.47,-2.27,0.54,-0.5,-0.2,0.0,2.3,-0.9,-2.2,1.4,-0.9,-7500000.0,-9100000.0,900000.0,700000.0,9.0,0
748,82,0.013000000000000001,0.301,15.0,2.9,1.6,0.075,0.08,0.031,0.6,-0.05,0.05,0.47,0.62,-2.06,0.1,0.0,-0.3,0.3,-0.1,2.9,1.4,0.8,10600000.0,10600000.0,9800000.0,14200000.0,5.0,1
749,82,0.005,0.201,13.2,0.9,1.4,0.025,0.061,0.031,-0.16,1.01,-0.14,0.47,0.26,-0.32,0.2,0.3,-0.3,0.3,-0.5,1.0,1.4,0.7,6200000.0,6200000.0,4500000.0,6100000.0,2.0,1
750,62,0.102,0.18899999999999997,10.4,2.8,-1.7,0.073,0.021,0.031,-1.05,-1.75,-0.07,0.46,-0.56,-1.01,-0.2,-0.3,0.1,2.6,0.2,-2.7,1.4,-0.8,3200000.0,3900000.0,4600000.0,3200000.0,9.0,1
751,79,0.018000000000000002,0.23600000000000002,16.9,0.8,1.5,0.021,0.055,0.031,1.38,0.83,-0.05,0.46,0.38,-1.89,0.3,0.1,-0.3,0.0,-0.2,-1.7,1.4,0.8,6500000.0,6700000.0,4600000.0,6600000.0,9.0,0
752,65,0.114,0.31,10.0,2.2,-1.0,0.057,0.031,0.031,-1.08,-0.89,0.03,0.46,-0.38,-4.32,-0.3,-0.1,0.0,1.6,-0.8,-0.3,1.4,-0.5,4200000.0,5000000.0,4300000.0,4100000.0,4.0,1
753,72,0.287,0.198,15.3,2.2,-0.8,0.057999999999999996,0.032,0.031,0.62,0.2,0.17,0.46,0.18,-1.01,-0.3,0.1,-0.1,2.6,0.2,-2.7,1.4,-0.3,6600000.0,7300000.0,6100000.0,7400000.0,13.0,1
754,82,0.0,0.767,23.8,2.9,1.4,0.077,0.039,0.031,2.14,0.4,0.19,0.46,1.2,-1.04,1.0,0.1,-0.3,1.4,0.5,-3.7,1.4,0.8,11100000.0,11100000.0,9400000.0,15000000.0,3.0,1
755,81,0.028999999999999998,0.36700000000000005,16.2,1.0,-0.8,0.027000000000000003,0.048,0.031,-1.36,-0.35,0.08,0.45,-1.58,-2.06,-0.9,0.1,-0.3,0.3,-0.1,2.9,1.5,-0.4,100000.0,100000.0,1600000.0,500000.0,2.0,1
756,77,0.023,0.11599999999999999,16.4,-0.9,-1.2,-0.025,0.016,0.031,-2.34,0.64,-0.15,0.45,-1.56,-1.84,-1.2,0.4,-0.3,-0.3,-0.2,-4.9,1.5,-0.6,-4200000.0,-4500000.0,700000.0,400000.0,0.0,0
757,70,0.002,0.40700000000000003,19.1,1.0,0.0,0.027000000000000003,0.03,0.031,-0.43,-0.95,-0.06,0.45,-0.19,-2.76,0.1,-0.4,-0.1,-1.8,-0.5,-3.2,1.5,0.1,2000000.0,2200000.0,1700000.0,1700000.0,3.0,0
758,74,0.005,0.34700000000000003,14.3,1.6,-0.2,0.043,0.061,0.031,-1.91,-0.11,-0.11,0.45,-0.71,-2.92,-0.5,-0.1,-0.2,1.9,0.0,-1.1,1.5,-0.1,3200000.0,3500000.0,3200000.0,2900000.0,2.0,0
759,79,0.005,0.24100000000000002,14.4,1.1,-1.6,0.03,0.044000000000000004,0.031,-2.93,-0.9,-0.15,0.45,-1.64,-3.54,-0.4,-0.5,-0.3,-0.6,-0.6,-0.9,1.5,-0.8,-3000000.0,-3100000.0,600000.0,100000.0,1.0,0
760,55,0.095,0.19,13.5,1.9,-2.8,0.052000000000000005,0.004,0.031,-0.05,-0.76,0.11,0.43,-0.48,-1.84,-0.2,-0.1,0.2,-0.3,-0.2,-4.9,1.5,-1.3,800000.0,600000.0,2300000.0,800000.0,3.0,0
761,80,0.10400000000000001,0.16,10.4,2.8,-1.4,0.079,0.059000000000000004,0.031,-1.42,-0.33,0.1,0.43,-0.48,2.78,-0.9,0.0,-0.4,3.2,-0.6,3.8,1.5,-0.6,3600000.0,3700000.0,3500000.0,3500000.0,8.0,1
762,67,0.008,0.218,17.2,1.7,1.1,0.048,0.077,0.031,3.15,1.79,0.23,0.43,0.75,1.95,0.8,0.7,-0.1,2.7,-0.2,2.2,1.5,0.5,9300000.0,11200000.0,10700000.0,14000000.0,3.0,1
763,81,0.005,0.389,25.7,0.0,1.4,0.0,0.054000000000000006,0.031,1.29,-0.57,0.07,0.42,-0.2,-3.54,0.0,-0.1,-0.4,-0.6,-0.6,-0.9,1.5,0.7,3500000.0,3500000.0,2000000.0,2900000.0,8.0,0
764,70,0.005,0.29100000000000004,12.7,1.1,-0.4,0.032,0.07200000000000001,0.031,0.15,-0.19,-0.09,0.42,-0.34,1.66,0.3,0.0,-0.2,0.6,-1.0,2.9,1.5,-0.2,2300000.0,2500000.0,2400000.0,2000000.0,0.0,0
765,62,0.006999999999999999,0.18,11.0,2.3,-1.5,0.068,0.040999999999999995,0.031,0.38,-0.49,0.02,0.41,0.13,-3.54,0.3,0.0,-0.1,-0.6,-0.6,-0.9,1.5,-0.7,4900000.0,6200000.0,4300000.0,5300000.0,1.0,0
766,76,0.006,0.182,21.1,0.5,0.9,0.015,0.039,0.031,-0.39,0.49,-0.09,0.4,0.08,-1.84,0.0,-0.2,-0.4,-0.3,-0.2,-4.9,1.5,0.5,3200000.0,3400000.0,1700000.0,2600000.0,1.0,0
767,77,0.006999999999999999,0.205,10.6,1.3,-2.4,0.04,0.019,0.031,-0.89,-1.48,-0.05,0.4,-1.38,-2.92,-0.1,-0.2,-0.4,1.9,0.0,-1.1,1.5,-1.1,-500000.0,-600000.0,900000.0,200000.0,8.0,0
768,82,0.0,0.455,18.8,0.2,0.5,0.006,0.06,0.031,-1.37,-1.93,-0.31,0.4,-1.1,2.78,0.6,-0.3,-0.5,3.2,-0.6,3.8,1.5,0.2,500000.0,500000.0,1400000.0,600000.0,15.0,1
769,67,0.018000000000000002,0.64,20.6,2.1,-0.5,0.064,0.046,0.031,0.58,0.1,0.26,0.4,-0.24,-0.32,0.0,0.3,-0.2,0.3,-0.5,1.0,1.5,-0.2,3300000.0,3900000.0,3100000.0,3200000.0,7.0,1
770,82,0.125,0.23600000000000002,15.1,-0.5,-0.3,-0.015,0.061,0.031,0.06,0.64,-0.05,0.4,-1.2,1.54,-0.2,0.4,-0.5,1.7,-0.3,2.9,1.5,-0.2,-100000.0,-100000.0,1100000.0,400000.0,2.0,1
771,62,0.021,0.242,24.1,-0.1,1.0,-0.003,0.054000000000000006,0.031,1.71,0.25,0.11,0.4,-0.17,-0.32,0.5,0.0,-0.1,0.3,-0.5,1.0,1.5,0.4,3600000.0,4500000.0,3700000.0,3800000.0,4.0,1
772,48,0.0,0.6709999999999999,16.7,4.0,0.5,0.121,0.051,0.031,1.01,-0.67,0.21,0.39,1.23,-1.89,0.0,-0.4,0.3,0.0,-0.2,-1.7,1.5,0.3,10000000.0,16300000.0,13400000.0,17500000.0,8.0,0
773,65,0.002,0.254,17.4,0.8,0.7,0.025,0.043,0.031,-2.38,0.7,-0.11,0.4,-0.17,1.82,-0.7,-0.4,-0.2,2.3,-0.1,-2.1,1.5,0.4,2900000.0,3400000.0,2900000.0,2800000.0,4.0,0
774,77,0.002,0.647,16.8,2.8,0.8,0.087,0.063,0.031,0.79,0.17,0.03,0.39,0.48,1.95,1.1,0.2,-0.4,2.7,-0.2,2.2,1.5,0.3,7700000.0,8200000.0,7100000.0,10600000.0,0.0,1
775,61,0.017,0.425,20.0,2.1,-1.4,0.065,0.016,0.031,0.16,-1.32,0.12,0.39,-0.08,-1.84,0.2,-0.3,-0.1,-0.3,-0.2,-4.9,1.5,-0.6,2400000.0,2900000.0,2100000.0,2200000.0,4.0,0
776,51,0.032,0.25,13.7,1.1,-1.1,0.034,0.034,0.031,-0.91,-0.21,0.09,0.39,-0.43,-3.54,-0.9,0.1,0.1,-0.6,-0.6,-0.9,1.5,-0.4,2200000.0,2900000.0,3300000.0,2200000.0,5.0,0
777,66,0.006,0.23800000000000002,22.2,0.9,-1.3,0.027999999999999997,0.013000000000000001,0.031,-0.56,-0.72,0.11,0.39,-1.31,-1.01,-0.5,0.0,-0.3,2.6,0.2,-2.7,1.5,-0.5,-1000000.0,-1500000.0,1000000.0,-100000.0,5.0,1
778,82,0.008,0.276,20.3,-0.1,0.8,-0.003,0.044000000000000004,0.031,-1.85,0.25,-0.2,0.39,-0.66,-1.01,-0.2,-0.2,-0.5,2.6,0.2,-2.7,1.5,0.4,2000000.0,2000000.0,1500000.0,1700000.0,0.0,1
779,76,0.006999999999999999,0.349,16.4,1.4,-0.9,0.043,0.052000000000000005,0.031,-0.7,-0.65,-0.16,0.39,-1.1,3.95,0.3,-0.3,-0.4,2.2,0.5,1.1,1.5,-0.4,300000.0,200000.0,1500000.0,500000.0,10.0,1
780,81,0.013999999999999999,0.354,14.0,3.4,-0.7,0.106,0.066,0.031,1.28,-0.24,0.11,0.39,0.32,2.97,0.8,0.1,-0.5,1.0,-0.3,4.1,1.5,-0.3,6700000.0,6700000.0,5700000.0,8400000.0,9.0,1
781,79,0.0,0.295,14.8,1.6,1.6,0.05,0.059000000000000004,0.031,-0.14,1.13,-0.05,0.39,0.69,5.23,0.2,-0.3,-0.5,4.0,-0.7,-0.9,1.5,0.8,5700000.0,5900000.0,3900000.0,6200000.0,1.0,0
782,57,0.06,0.257,17.8,1.2,-0.5,0.037000000000000005,0.027999999999999997,0.031,-0.51,-1.12,0.19,0.39,-0.76,-4.32,-0.4,-0.1,-0.1,1.6,-0.8,-0.3,1.5,-0.2,1700000.0,2000000.0,2500000.0,1600000.0,8.0,1
783,79,0.021,0.17600000000000002,14.5,1.3,-0.9,0.040999999999999995,0.032,0.031,-0.57,-0.17,0.03,0.39,-0.65,-1.89,-0.4,0.0,-0.5,0.0,-0.2,-1.7,1.5,-0.4,1200000.0,1200000.0,1000000.0,1100000.0,7.0,0
784,54,0.004,0.204,14.2,2.4,-0.6,0.07400000000000001,0.04,0.031,1.84,-0.52,0.04,0.38,0.67,5.23,1.3,-0.1,0.0,4.0,-0.7,-0.9,1.5,-0.3,5600000.0,8000000.0,6700000.0,7500000.0,3.0,0
785,70,0.009000000000000001,0.313,24.8,0.8,-3.0,0.025,0.032,0.031,0.49,-0.44,0.48,0.38,-2.09,-4.32,-0.2,0.0,-0.4,1.6,-0.8,-0.3,1.5,-1.3,-4600000.0,-5600000.0,900000.0,800000.0,7.0,1
786,67,0.034,0.318,21.1,1.0,0.2,0.033,0.04,0.031,0.67,2.0,0.12,0.37,-0.16,-1.04,-0.2,0.7,-0.3,1.4,0.5,-3.7,1.5,0.1,4000000.0,4600000.0,3300000.0,4200000.0,8.0,1
787,55,0.0,0.204,20.5,0.6,-2.6,0.02,0.006,0.031,-0.98,-0.69,0.18,0.37,-1.19,-2.76,-0.7,0.0,-0.1,-1.8,-0.5,-3.2,1.5,-1.0,-3000000.0,-4900000.0,600000.0,-100000.0,5.0,0
788,57,0.008,0.627,23.0,1.0,2.2,0.033,0.07200000000000001,0.031,1.23,0.57,0.07,0.37,0.65,1.66,0.9,-0.2,-0.1,0.6,-1.0,2.9,1.5,0.8,6500000.0,9000000.0,7000000.0,9300000.0,4.0,0
789,45,0.015,0.209,13.4,0.5,-0.1,0.016,0.04,0.031,0.82,-1.09,0.06,0.37,-0.23,-4.32,-0.1,-0.3,0.2,1.6,-0.8,-0.3,1.5,0.0,3900000.0,6300000.0,6000000.0,5100000.0,10.0,1
790,78,0.02,0.278,11.7,1.7,0.3,0.055999999999999994,0.043,0.031,-1.92,-0.43,-0.11,0.36,-0.41,-2.92,-0.5,-0.3,-0.5,1.9,0.0,-1.1,1.5,0.2,3600000.0,3800000.0,2400000.0,3500000.0,3.0,0
791,45,0.012,0.526,20.7,-0.7,1.3,-0.023,0.057,0.031,4.84,0.17,0.11,0.36,0.72,0.54,1.4,0.2,0.2,2.3,-0.9,-2.2,1.5,0.6,5900000.0,10000000.0,7700000.0,9000000.0,8.0,0
792,82,0.005,0.21,16.4,-0.3,2.5,-0.01,0.09,0.031,-0.41,1.49,-0.27,0.36,-0.26,1.54,-0.1,0.3,-0.6,1.7,-0.3,2.9,1.5,1.0,3800000.0,3800000.0,2700000.0,3900000.0,9.0,1
793,80,0.005,0.312,14.5,0.6,1.0,0.021,0.066,0.031,-0.9,-0.31,-0.11,0.35,-0.63,-1.36,-0.2,0.1,-0.6,1.1,-0.6,4.1,1.5,0.4,2900000.0,2900000.0,2100000.0,2700000.0,2.0,1
794,37,0.009000000000000001,0.36,14.3,3.1,0.1,0.107,0.039,0.031,0.82,-0.18,0.15,0.35,1.29,-2.76,0.1,-0.3,0.5,-1.8,-0.5,-3.2,1.5,0.1,8500000.0,17600000.0,13100000.0,16400000.0,9.0,0
795,56,0.002,0.225,18.3,0.6,2.5,0.021,0.079,0.031,0.38,0.89,-0.05,0.35,0.31,1.95,0.0,-0.1,-0.2,2.7,-0.2,2.2,1.5,1.0,6400000.0,8900000.0,8100000.0,10100000.0,2.0,1
796,72,0.004,0.254,20.0,0.2,4.1,0.006,0.084,0.031,-0.32,1.55,-0.32,0.35,0.46,1.95,0.7,-0.6,-0.5,2.7,-0.2,2.2,1.5,1.6,7100000.0,7900000.0,6700000.0,10600000.0,5.0,1
797,76,0.022000000000000002,0.29,14.7,1.1,-1.1,0.039,0.057,0.031,-0.68,-0.3,0.16,0.34,-1.19,-1.36,-0.7,0.1,-0.6,1.1,-0.6,4.1,1.5,-0.4,0.0,-100000.0,900000.0,400000.0,1.0,1
799,41,0.013999999999999999,0.379,16.8,0.5,0.7,0.017,0.05,0.031,1.07,0.65,0.05,0.33,0.18,-2.92,0.3,0.3,0.2,1.9,0.0,-1.1,1.5,0.2,6000000.0,10900000.0,10000000.0,10700000.0,5.0,0
800,74,0.008,0.253,12.6,0.4,0.7,0.013000000000000001,0.053,0.031,-2.11,0.0,-0.27,0.33,-0.71,-2.92,-0.3,-0.1,-0.6,1.9,0.0,-1.1,1.5,0.3,1800000.0,1900000.0,1400000.0,1600000.0,4.0,0
801,79,0.01,0.405,20.6,0.0,1.7,0.0,0.062,0.031,-0.77,0.39,-0.18,0.33,-0.52,1.54,0.0,-0.1,-0.7,1.7,-0.3,2.9,1.5,0.6,2300000.0,2300000.0,1700000.0,2100000.0,2.0,1
802,54,0.006999999999999999,0.293,10.4,1.5,-1.6,0.055999999999999994,0.034,0.031,0.1,-0.8,-0.09,0.33,-0.55,-1.89,0.2,0.0,-0.2,0.0,-0.2,-1.7,1.5,-0.6,1100000.0,1200000.0,1600000.0,1100000.0,3.0,0
803,77,0.011000000000000001,0.361,15.2,2.3,-0.7,0.085,0.055999999999999994,0.031,0.68,-0.07,0.07,0.33,0.1,-0.32,0.7,-0.1,-0.7,0.3,-0.5,1.0,1.5,-0.3,4200000.0,4400000.0,2400000.0,4400000.0,0.0,1
804,76,0.032,0.21600000000000003,16.5,0.8,-1.1,0.031,0.038,0.031,0.36,-0.28,0.21,0.32,-0.72,-4.32,-0.1,0.0,-0.6,1.6,-0.8,-0.3,1.5,-0.3,1200000.0,1200000.0,800000.0,1100000.0,3.0,1
806,82,0.004,0.271,10.0,0.6,0.2,0.023,0.061,0.031,-1.16,0.08,-0.27,0.32,-0.92,-2.06,0.3,0.1,-0.7,0.3,-0.1,2.9,1.5,0.0,1300000.0,1300000.0,1100000.0,1200000.0,1.0,1
807,79,0.091,0.183,20.3,-0.4,-2.1,-0.015,0.019,0.031,-0.07,-0.06,0.05,0.32,-1.47,-1.04,-0.4,0.1,-0.7,1.4,0.5,-3.7,1.5,-0.7,-2700000.0,-2900000.0,900000.0,900000.0,0.0,1
808,76,0.012,0.293,29.1,0.1,-1.5,0.003,0.038,0.031,0.38,-0.85,0.16,0.31,-1.73,1.95,0.0,0.0,-0.7,2.7,-0.2,2.2,1.5,-0.6,-3500000.0,-3800000.0,900000.0,700000.0,3.0,1
809,39,0.031,0.5429999999999999,13.2,2.2,-1.6,0.085,0.031,0.031,-0.05,-0.18,0.12,0.31,0.28,0.54,-0.2,-0.1,0.2,2.3,-0.9,-2.2,1.5,-0.5,3700000.0,6700000.0,5400000.0,5300000.0,4.0,0
810,50,0.025,0.342,17.0,0.6,-0.8,0.022000000000000002,0.034,0.031,1.32,0.59,-0.01,0.31,0.12,-2.76,1.1,0.1,-0.2,-1.8,-0.5,-3.2,1.5,-0.3,2900000.0,4000000.0,2200000.0,3000000.0,0.0,0
811,67,0.003,0.258,9.9,1.2,-0.2,0.048,0.032,0.031,-1.48,-0.84,-0.08,0.31,-0.41,-3.54,-0.6,-0.1,-0.6,-0.6,-0.6,-0.9,1.5,0.0,1600000.0,1700000.0,900000.0,1400000.0,3.0,0
812,47,0.003,0.262,12.0,1.6,0.9,0.062,0.042,0.031,0.68,0.23,-0.08,0.31,0.42,-1.04,0.2,-0.1,-0.1,1.4,0.5,-3.7,1.5,0.4,6000000.0,9800000.0,7500000.0,10400000.0,9.0,1
813,70,0.0,0.203,18.5,0.6,2.9,0.024,0.064,0.031,-0.64,2.03,-0.13,0.31,0.76,0.54,0.2,0.1,-0.6,2.3,-0.9,-2.2,1.5,1.0,5900000.0,6700000.0,3500000.0,7600000.0,4.0,0
814,64,0.004,0.488,18.0,0.7,-1.6,0.027999999999999997,0.036000000000000004,0.031,-0.73,-0.44,-0.06,0.3,-0.66,-2.76,0.0,0.0,-0.6,-1.8,-0.5,-3.2,1.5,-0.5,-800000.0,-1300000.0,700000.0,600000.0,0.0,0
815,41,0.009000000000000001,0.248,19.5,-1.0,0.4,-0.040999999999999995,0.066,0.031,2.07,-0.75,-0.03,0.3,-0.59,-0.32,0.3,-0.3,0.0,0.3,-0.5,1.0,1.5,0.1,800000.0,600000.0,2400000.0,800000.0,5.0,1
816,53,0.0,0.426,18.2,1.3,-0.1,0.054000000000000006,0.046,0.031,0.43,-0.7,0.05,0.29,-0.11,-1.89,0.0,-0.3,-0.4,0.0,-0.2,-1.7,1.5,0.0,2900000.0,3900000.0,2400000.0,3200000.0,6.0,0
817,82,0.0,0.44799999999999995,20.9,0.6,0.8,0.024,0.069,0.031,0.68,-1.06,-0.05,0.29,-0.48,2.78,0.8,-0.4,-0.8,3.2,-0.6,3.8,1.5,0.2,2100000.0,2100000.0,1400000.0,2000000.0,2.0,1
819,75,0.005,0.23399999999999999,17.1,0.5,-0.4,0.02,0.032,0.031,-1.45,0.74,-0.1,0.29,-0.44,1.82,-0.2,0.2,-0.7,2.3,-0.1,-2.1,1.6,-0.1,900000.0,900000.0,700000.0,900000.0,0.0,0
820,54,0.0,0.48,15.2,1.1,-1.5,0.047,0.055999999999999994,0.031,-2.24,-1.23,-0.16,0.29,-0.82,-1.89,0.0,-0.3,-0.4,0.0,-0.2,-1.7,1.6,-0.5,-500000.0,-1300000.0,700000.0,200000.0,2.0,0
821,74,0.389,0.057,7.9,1.4,-3.0,0.059000000000000004,0.026000000000000002,0.031,-1.92,-0.31,0.06,0.29,-0.37,5.23,-0.8,0.1,-0.7,4.0,-0.7,-0.9,1.6,-0.9,400000.0,300000.0,700000.0,700000.0,2.0,0
822,57,0.0,0.24100000000000002,17.1,-0.4,-1.2,-0.018000000000000002,0.02,0.031,-1.95,-0.73,-0.23,0.28,-1.13,-1.22,-0.4,-0.1,-0.5,2.4,-0.3,-4.4,1.6,-0.4,-2500000.0,-4000000.0,900000.0,800000.0,6.0,0
823,82,0.022000000000000002,0.551,23.5,-0.5,1.2,-0.021,0.068,0.031,0.34,1.1,-0.06,0.28,-0.61,1.54,0.3,0.4,-0.8,1.7,-0.3,2.9,1.6,0.3,1300000.0,1300000.0,900000.0,1200000.0,0.0,1
825,78,0.053,0.073,16.6,-0.2,-0.9,-0.01,0.03,0.031,0.29,0.08,-0.03,0.28,-0.7,0.54,0.0,0.2,-0.8,2.3,-0.9,-2.2,1.6,-0.3,-1000000.0,-1100000.0,900000.0,900000.0,0.0,0
826,64,0.009000000000000001,0.29100000000000004,15.4,0.3,-0.5,0.013999999999999999,0.057999999999999996,0.031,-0.88,0.58,0.0,0.28,-0.48,1.66,-0.3,0.2,-0.6,0.6,-1.0,2.9,1.6,-0.2,700000.0,600000.0,800000.0,800000.0,1.0,0
827,75,0.0,0.18100000000000002,12.2,0.5,0.0,0.02,0.069,0.031,-1.34,-0.26,-0.21,0.28,-0.8,1.95,-0.2,-0.3,-0.8,2.7,-0.2,2.2,1.6,0.0,400000.0,400000.0,800000.0,600000.0,3.0,1
828,53,0.003,0.28,13.0,1.4,0.4,0.062,0.066,0.031,-1.03,-0.48,-0.03,0.27,-0.26,-2.06,-0.4,-0.1,-0.5,0.3,-0.1,2.9,1.6,0.1,3700000.0,5100000.0,3800000.0,5200000.0,4.0,1
829,76,0.016,0.33799999999999997,19.9,0.5,-0.8,0.023,0.055,0.031,-0.43,0.02,0.08,0.27,-0.99,1.84,-0.1,0.1,-0.8,3.5,0.2,3.1,1.6,-0.2,500000.0,400000.0,900000.0,600000.0,0.0,1
830,62,0.225,0.165,21.9,0.0,0.0,0.001,0.046,0.031,2.52,1.16,0.18,0.26,-0.34,-2.92,1.0,0.5,-0.7,1.9,0.0,-1.1,1.6,0.0,2700000.0,3300000.0,1800000.0,3000000.0,3.0,0
831,51,0.063,0.42,22.5,0.9,-1.9,0.042,0.023,0.031,0.93,-0.55,0.27,0.26,-0.76,-1.01,-0.1,0.0,-0.5,2.6,0.2,-2.7,1.6,-0.5,200000.0,-300000.0,900000.0,300000.0,3.0,1
832,59,0.021,0.423,14.6,1.9,0.9,0.08900000000000001,0.055999999999999994,0.031,0.78,1.41,0.09,0.26,0.84,0.54,0.8,0.5,-0.6,2.3,-0.9,-2.2,1.6,0.3,6000000.0,8000000.0,4400000.0,9800000.0,2.0,0
833,67,0.027000000000000003,0.158,19.3,0.5,2.4,0.024,0.07200000000000001,0.031,0.28,0.93,-0.11,0.26,0.34,-0.32,0.6,0.0,-0.8,0.3,-0.5,1.0,1.6,0.7,4800000.0,5700000.0,3100000.0,6700000.0,6.0,1
834,36,0.039,0.33399999999999996,17.7,0.5,-3.3,0.024,0.001,0.031,-1.9,-1.16,0.13,0.26,-1.11,-2.76,-1.0,-0.2,-0.1,-1.8,-0.5,-3.2,1.6,-0.9,-3100000.0,-8300000.0,700000.0,300000.0,4.0,0
835,52,0.009000000000000001,0.129,14.8,0.1,-0.6,0.004,0.048,0.031,0.09,-1.11,-0.12,0.25,-0.84,2.97,0.3,-0.2,-0.5,1.0,-0.3,4.1,1.6,-0.2,-300000.0,-1000000.0,900000.0,0.0,0.0,1
836,37,0.0,0.281,14.8,0.5,0.9,0.027000000000000003,0.040999999999999995,0.031,-0.05,-0.36,-0.16,0.25,-0.08,-1.01,0.2,-0.3,-0.1,2.6,0.2,-2.7,1.6,0.3,3200000.0,5900000.0,4700000.0,5200000.0,9.0,1
837,50,0.011000000000000001,0.254,11.7,1.1,-2.2,0.054000000000000006,0.024,0.031,-1.46,-1.68,0.01,0.24,-0.73,-4.32,-0.4,-0.3,-0.5,1.6,-0.8,-0.3,1.6,-0.6,200000.0,-200000.0,700000.0,500000.0,1.0,1
838,36,0.002,0.302,15.0,0.9,-1.2,0.045,0.049,0.031,-0.99,-0.82,0.01,0.24,-0.68,2.97,-0.5,-0.1,-0.1,1.0,-0.3,4.1,1.6,-0.4,400000.0,-300000.0,2400000.0,200000.0,6.0,1
840,58,0.0,0.306,19.6,-0.3,3.0,-0.015,0.095,0.031,-0.82,1.05,-0.18,0.23,-0.28,-1.36,-0.5,0.0,-0.7,1.1,-0.6,4.1,1.6,0.8,2800000.0,3600000.0,2200000.0,3600000.0,5.0,1
841,66,0.011000000000000001,0.469,17.6,1.1,0.6,0.057999999999999996,0.068,0.031,1.5,-0.57,-0.02,0.23,-0.14,1.54,1.0,-0.1,-0.8,1.7,-0.3,2.9,1.6,0.1,2900000.0,3400000.0,1900000.0,3600000.0,0.0,1
842,71,0.0,0.332,14.9,1.2,-1.1,0.066,0.066,0.031,-0.49,-1.0,-0.04,0.23,-0.56,1.95,0.1,-0.2,-0.9,2.7,-0.2,2.2,1.6,-0.3,1000000.0,1000000.0,800000.0,1000000.0,0.0,1
843,24,0.006999999999999999,0.295,15.7,0.9,0.1,0.05,0.039,0.031,2.54,-0.07,0.06,0.22,0.59,0.54,1.6,-0.1,0.3,2.3,-0.9,-2.2,1.6,0.0,4700000.0,13700000.0,10100000.0,12000000.0,3.0,0
845,73,0.009000000000000001,0.287,11.1,0.5,0.7,0.027000000000000003,0.077,0.031,-1.35,0.75,-0.17,0.22,-0.42,-1.36,0.0,0.1,-1.0,1.1,-0.6,4.1,1.6,0.1,2000000.0,2100000.0,1000000.0,2000000.0,5.0,1
846,70,0.0,0.23399999999999999,14.2,1.0,-0.5,0.055,0.061,0.031,-0.94,-1.25,-0.04,0.21,-0.49,2.78,-0.1,-0.2,-0.9,3.2,-0.6,3.8,1.6,-0.1,1100000.0,1100000.0,800000.0,1100000.0,3.0,1
847,78,0.0,0.315,19.6,-0.1,0.9,-0.004,0.054000000000000006,0.031,0.76,-1.22,-0.15,0.21,-0.52,-4.32,0.8,-0.5,-1.0,1.6,-0.8,-0.3,1.6,0.2,900000.0,800000.0,700000.0,1000000.0,1.0,1
848,25,0.01,0.332,11.9,1.4,-1.1,0.083,0.053,0.031,0.48,-0.68,0.0,0.21,0.08,-0.32,0.4,-0.1,0.1,0.3,-0.5,1.0,1.6,-0.3,3100000.0,8000000.0,6600000.0,6600000.0,0.0,1
849,31,0.262,0.248,22.3,0.2,0.9,0.01,0.051,0.031,1.52,3.41,0.21,0.2,0.4,-2.76,0.3,1.0,-0.2,-1.8,-0.5,-3.2,1.6,0.2,3700000.0,8100000.0,3900000.0,6700000.0,3.0,0
850,75,0.027000000000000003,0.201,8.8,1.8,-3.0,0.10800000000000001,0.018000000000000002,0.031,-1.52,-0.14,0.07,0.2,-0.4,1.82,-0.8,0.1,-1.0,2.3,-0.1,-2.1,1.7,-0.6,500000.0,500000.0,700000.0,900000.0,2.0,0
851,27,0.032,0.278,16.2,-0.1,0.0,-0.009000000000000001,0.064,0.031,-0.4,0.8,-0.04,0.2,-0.48,2.97,-0.3,0.3,0.0,1.0,-0.3,4.1,1.7,0.0,900000.0,700000.0,3400000.0,800000.0,4.0,1
852,28,0.026000000000000002,0.599,19.6,0.0,0.2,-0.001,0.054000000000000006,0.031,4.05,-0.31,0.03,0.2,0.13,5.23,1.7,0.1,-0.1,4.0,-0.7,-0.9,1.7,0.0,2400000.0,5000000.0,4100000.0,4000000.0,8.0,0
853,27,0.004,0.5589999999999999,13.2,1.8,-0.2,0.113,0.039,0.031,-0.69,-0.22,0.01,0.2,0.23,-1.04,-0.2,-0.2,-0.1,1.4,0.5,-3.7,1.7,0.0,4000000.0,10200000.0,7400000.0,9700000.0,3.0,1
